ticket_id;data_contato;id_cliente;matricula_agente;motivo_contato;csat;comentario_csat
955662;2025-12-26 06:07:28;6596110125;41849;Erro ao finalizar compra;3;Cobrando duas vezes a mesma fatura.
172574;2025-12-06 12:31:35;6103447686;98537;Suspeita de fraude;3;Fui roubada via pix, contestei em menos de meia hora e nao fui restituido.
897549;2025-12-01 19:48:15;9047502562;74868;Boleto não gerado;5;O aplicativo é muito intuitivo e fácil de usar.
658582;2025-12-09 14:39:34;4002968632;52865;Alteração de endereço de entrega;2;Interface confusa, poluição visual, não acho nada.
903035;2025-12-11 06:25:21;4911263963;48286;Dúvida sobre tamanho/medidas;5;Finalmente uma empresa que ouve o cliente.
231869;2025-12-13 05:32:11;5718668974;98575;Pix não aprovado;2;Um absurdo bloquear o recebimento do meu pix entre contas da mesma titularidade.
234628;2025-12-10 13:23:36;5080065625;60293;Atraso na entrega;2;Interface confusa, poluição visual, não acho nada.
791798;2025-12-05 08:05:05;4832640177;78073;Produto entregue com defeito;3;Fui roubada via pix, contestei em menos de meia hora e nao fui restituido.
598369;2025-12-22 11:48:46;8354747441;53214;Boleto não gerado;4;Estorno caiu na hora, confiança total.
676510;2025-12-20 04:47:25;9903310363;79006;Status do pedido;4;Sempre que preciso sou bem atendido.
273148;2025-12-24 10:59:53;6169457994;48286;Esqueci minha senha;5;Muito satisfeito com a solução apresentada.
377932;2025-12-07 10:03:14;1066970190;31202;Erro ao finalizar compra;2;Tudo que tento fazer no App da erro tente mais tarde...
653306;2025-12-02 17:01:58;9255297978;39695;Cupom de desconto inválido;1;Se eu pedir ajuda a uma porta talvez consiga resolver mais rápido.
736059;2025-12-08 11:14:23;3960905453;68897;Status do pedido;5;Ótima experiência do usuário (UX).
543692;2025-12-26 12:24:24;9264858122;25956;Embalagem danificada;5;Atendimento excelente, resolveram meu problema muito rápido.
322086;2025-12-02 16:57:23;8865390946;32120;Dúvida sobre tamanho/medidas;1;Atendimento insensível, consultor não demonstrou interesse no meu problema grave.
665492;2025-12-18 13:59:23;5227974252;78073;Esqueci minha senha;4;Nota 10 para o atendimento, superou minhas expectativas.
891952;2025-12-05 07:46:56;9534467201;47360;Produto entregue com defeito;3;Interface confusa, poluição visual, não acho nada.
865388;2025-12-08 22:49:36;4550100615;82334;Cancelamento de compra;5;O sistema de segurança me passa muita credibilidade.
823378;2025-12-17 08:54:07;8893236404;35808;Dúvida sobre garantia;5;Finalmente uma empresa que ouve o cliente.
310922;2025-12-29 14:43:09;1192228937;21575;Solicitação de troca;5;O sistema de segurança me passa muita credibilidade.
847581;2025-12-02 08:43:16;8166293834;52670;Confirmação de pagamento;5;Achei o design do app muito limpo e moderno.
426858;2025-12-15 08:44:42;7984434647;68897;Suspeita de fraude;2;Falta de vontade de resolver, me jogam de um setor para o outro.
518373;2025-12-12 11:03:18;6465839535;97513;Dúvida sobre tamanho/medidas;5;O sistema de segurança me passa muita credibilidade.
804314;2025-12-09 01:59:36;3964735450;20260;Rastreamento não atualiza;4;Adorei a nova funcionalidade de pix, muito rápida.
781446;2025-12-28 09:24:56;7071536934;27709;Pedido incompleto;1;Não consigo achar a opção de cancelar, escondem de propósito.
491559;2025-12-29 16:05:54;4870091128;89935;Reclamação sobre transportadora;4;O melhor atendimento que já tive em e-commerce.
559381;2025-12-09 01:53:22;7391841158;66810;Dificuldade de navegação no site;5;Muito bom, recomendo a todos.
642717;2025-12-19 09:06:55;3577537135;50757;Cobrança duplicada no cartão;5;Achei o design do app muito limpo e moderno.
573417;2025-12-19 06:39:19;2698524183;53903;Cancelamento de compra;1;Atendimento sem ação nenhuma, era mais fácil ser atendido pelo bot.
226882;2025-12-11 12:01:57;2928990967;11341;Agendamento de entrega;5;O sistema de segurança me passa muita credibilidade.
359947;2025-12-29 18:22:47;1957668578;98575;Cobrança duplicada no cartão;5;Fui atendido prontamente e com muita educação.
335612;2025-12-04 17:13:04;3738458510;63276;Esqueci minha senha;2;Se eu pedir ajuda a uma porta talvez consiga resolver mais rápido.
167136;2025-12-22 09:06:31;1495116968;97161;Dúvida sobre garantia;4;Gostei da agilidade na entrega e no suporte.
454508;2025-12-18 00:38:11;3098249631;95667;Dúvida sobre garantia;5;Clareza nas informações, sem letras miúdas.
122056;2025-12-08 17:37:14;2406080225;43717;Solicitação de troca;3;Lentidão absurda para carregar a página inicial.
716886;2025-12-05 09:08:00;7005242777;58421;Agendamento de entrega;1;Fui roubada via pix, contestei em menos de meia hora e nao fui restituido.
680828;2025-12-25 15:37:43;7598186836;37689;Problema com vale-presente;5;A atendente foi muito simpática e prestativa.
341292;2025-12-10 03:59:31;7743563940;83424;Solicitação de devolução;5;Sem filas, sem espera, direto ao ponto. Perfeito.
717024;2025-12-06 19:12:37;5807789425;89935;Solicitação de troca;5;Sempre que preciso sou bem atendido.
330914;2025-12-03 03:13:43;4796865162;60468;Agendamento de entrega;5;Problema resolvido com eficácia. Parabéns à equipe.
107540;2025-12-31 05:58:21;5081116913;34345;Confirmação de pagamento;3;Um absurdo bloquear o recebimento do meu pix entre contas da mesma titularidade.
174441;2025-12-21 06:44:50;3138752908;20260;Cobrança duplicada no cartão;2;Gostaria de pagar minhas próximas faturas manualmente!
842225;2025-12-11 13:28:15;5275891045;42679;Reclamação sobre transportadora;4;Gosto quando a empresa valoriza o tempo do cliente.
761759;2025-12-21 16:05:54;7309122230;66810;Erro ao finalizar compra;3;Pedem documento que já enviei 3 vezes, desorganização total.
161733;2025-12-02 13:01:12;1469628454;29122;Dúvida sobre tamanho/medidas;5;Nota 10 para o atendimento, superou minhas expectativas.
340062;2025-12-09 21:17:16;1982023149;87841;Dúvida sobre tamanho/medidas;1;Foi embutido um produto em minha conta sem meu consentimento.
170674;2025-12-14 00:48:01;8873081940;52894;Solicitação de troca;3;Péssimo atendimento, já to a 10 dias tentando fazer uma contestação.
132938;2025-12-25 07:20:21;1792328392;95187;Rastreamento não atualiza;3;Gostaria de pagar minhas próximas faturas manualmente!
446479;2025-12-10 01:04:34;4463500791;64029;Solicitação de devolução;5;Suporte técnico nota mil.
174299;2025-12-30 12:45:03;6333283561;84584;Problema com vale-presente;2;Falta de vontade de resolver, me jogam de um setor para o outro.
639131;2025-12-16 18:00:28;7937750130;35444;Agendamento de entrega;1;Primeiro tenho que explicar tudo pra um robô, pra ele falar que não consegue me ajudar.
349565;2025-12-08 03:47:47;5908111274;32120;Cupom de desconto inválido;2;Péssimo, eu fui roubada, vocês não resolvem absolutamente nada.
392004;2025-12-14 04:20:48;9766251190;96847;Embalagem danificada;5;Sempre que preciso sou bem atendido.
801474;2025-12-25 17:13:39;2365461649;83243;Embalagem danificada;2;Bloquearam a conta por receber depósito, e não consegui desbloquear.
608993;2025-12-11 03:50:44;3442983221;28232;Cupom de desconto inválido;2;Se eu pedir ajuda a uma porta talvez consiga resolver mais rápido.
324643;2025-12-06 13:20:47;5074160524;32120;Problema com vale-presente;1;O aplicativo fecha sozinho quando tento ver o extrato.
665427;2025-12-20 18:25:23;9376966049;32703;Reclamação sobre transportadora;5;Muito bom, recomendo a todos.
238739;2025-12-13 19:37:27;4959271680;81217;Nota fiscal não recebida;1;Um absurdo bloquear o recebimento do meu pix entre contas da mesma titularidade.
858490;2025-12-11 21:05:03;6798709289;93398;Dúvida sobre tamanho/medidas;3;Impossível falar ou ser atendido por pessoas... saudades do atendimento humano.
698782;2025-12-02 11:39:51;3766539517;23020;Alteração de endereço de entrega;2;Atendimento insensível, consultor não demonstrou interesse no meu problema grave.
704201;2025-12-30 08:36:22;6975638959;41849;Consulta de disponibilidade de estoque;4;Amei a facilidade de navegação no novo app.
595631;2025-12-12 18:30:26;1273372018;85568;Alteração de dados cadastrais;5;Muito satisfeito com a solução apresentada.
354801;2025-12-20 04:54:40;6129647344;25956;Consulta de disponibilidade de estoque;4;Suporte técnico nota mil.
922733;2025-12-23 01:14:39;2884939143;95836;Problema com vale-presente;5;Tudo certo, consegui tirar minha dúvida em poucos minutos.
595948;2025-12-28 05:50:39;9037332551;53214;Cobrança duplicada no cartão;5;Problema resolvido com eficácia. Parabéns à equipe.
946721;2025-12-02 05:50:50;7565100636;75506;Pix não aprovado;3;Respostas frias que parecem vir de uma máquina, sem qualquer acolhimento.
526833;2025-12-27 06:17:22;3391665989;29122;Dúvida sobre frete;5;O aplicativo é muito intuitivo e fácil de usar.
299659;2025-12-30 08:24:53;9436074012;95187;Solicitação de troca;5;Nota 10 para o atendimento, superou minhas expectativas.
198907;2025-12-28 12:52:06;1243581040;40959;Cupom de desconto inválido;5;Problema resolvido com eficácia. Parabéns à equipe.
201639;2025-12-23 22:58:29;3941033980;45162;Alteração de dados cadastrais;3;Se eu recebo um pagamento, não tem lógica esperar análise de 72h.
790993;2025-12-02 08:19:41;3294688377;96847;Pedido incompleto;4;O sistema de segurança me passa muita credibilidade.
551989;2025-12-18 14:41:41;9301315207;96999;Esqueci minha senha;3;Quanta burocracia desnecessária! Só continuo aqui porque a empresa exige!
471507;2025-12-19 18:03:17;2590736268;81217;Pix não aprovado;5;O aplicativo é muito intuitivo e fácil de usar.
544154;2025-12-26 19:54:20;2003570520;25956;Nota fiscal não recebida;2;Não consigo achar a opção de cancelar, escondem de propósito.
531071;2025-12-21 13:57:06;2637299068;68440;Suspeita de fraude;2;Não consigo achar a opção de cancelar, escondem de propósito.
589710;2025-12-23 02:53:41;3416828182;43717;Confirmação de pagamento;3;Vocês descontaram uma cesta de serviço que eu não contratei.
864491;2025-12-14 21:09:46;8789808241;53290;Produto entregue errado;2;Foi embutido um produto em minha conta sem meu consentimento.
156802;2025-12-24 07:34:44;3698470384;90096;Estorno não realizado;4;A atendente foi muito simpática e prestativa.
806073;2025-12-29 10:33:04;1317501220;31202;Cancelamento de compra;1;Péssimo, eu fui roubada, vocês não resolvem absolutamente nada.
785197;2025-12-17 09:56:15;9206872731;68147;Status do pedido;3;Não dá para ver o que está sendo digitado no chat.
777568;2025-12-09 10:45:03;8064319924;90819;Embalagem danificada;5;Clareza nas informações, sem letras miúdas.
203198;2025-12-25 19:14:26;7940878005;96847;Problema com vale-presente;3;Foi embutido um produto em minha conta sem meu consentimento.
163556;2025-12-18 12:58:56;4212933655;52831;Pix não aprovado;5;Muito bom, recomendo a todos.
522179;2025-12-21 09:00:27;8227919596;75506;Boleto não gerado;1;Fiquei mais de 40 minutos esperando para ser atendido por um humano.
863587;2025-12-02 10:28:43;7926100785;77932;Cancelamento de compra;2;O atendente nem leu o que eu escrevi, mandou resposta pronta.
455784;2025-12-11 20:01:33;7249109908;43717;Nota fiscal não recebida;5;Sem filas, sem espera, direto ao ponto. Perfeito.
939482;2025-12-14 02:19:25;5952689640;82045;Pedido incompleto;5;Clareza nas informações, sem letras miúdas.
214576;2025-12-03 01:31:14;2546768677;74309;Suspeita de fraude;3;Respostas frias que parecem vir de uma máquina, sem qualquer acolhimento.
360735;2025-12-30 00:57:59;5915192377;63201;Produto entregue errado;5;Estorno caiu na hora, confiança total.
300896;2025-12-23 08:36:00;9449789837;38460;Solicitação de devolução;5;Amei a facilidade de navegação no novo app.
299448;2025-12-02 12:29:33;9586242978;35688;Problema com vale-presente;5;Amei a facilidade de navegação no novo app.
662336;2025-12-02 08:01:34;4787892674;10319;Solicitação de devolução;3;Péssimo atendimento, já to a 10 dias tentando fazer uma contestação.
570405;2025-12-24 09:12:00;5384891565;64221;Agendamento de entrega;2;Interface confusa, poluição visual, não acho nada.
246991;2025-12-08 12:05:07;8754350767;53290;Consulta de disponibilidade de estoque;4;Nota 10 para o atendimento, superou minhas expectativas.
542374;2025-12-26 00:47:58;1618405605;50757;Alteração de dados cadastrais;5;Adorei a nova funcionalidade de pix, muito rápida.
292401;2025-12-02 15:19:24;7270360487;28232;Estorno não realizado;1;Atendimento sem ação nenhuma, era mais fácil ser atendido pelo bot.
392075;2025-12-17 12:13:08;2727568775;81217;Dúvida sobre tamanho/medidas;5;Suporte técnico nota mil.
585100;2025-12-24 22:15:59;2515871660;82813;Reclamação sobre transportadora;1;Primeiro tenho que explicar tudo pra um robô, pra ele falar que não consegue me ajudar.
361941;2025-12-28 09:03:18;9340315799;73697;Solicitação de troca;4;Gostei da agilidade na entrega e no suporte.
179046;2025-12-26 15:19:27;7089085190;43771;Atraso na entrega;3;Banco cobra sempre valores de cesta que não contratamos.
564656;2025-12-28 05:07:11;8445108027;96847;Erro ao finalizar compra;5;Gosto quando a empresa valoriza o tempo do cliente.
947272;2025-12-31 15:34:41;6963316649;83347;Dificuldade de navegação no site;3;Quanta burocracia desnecessária! Só continuo aqui porque a empresa exige!
997546;2025-12-08 23:39:04;6856446734;50233;Boleto não gerado;5;Finalmente uma empresa que ouve o cliente.
677057;2025-12-08 23:08:25;2713189716;22151;Boleto não gerado;4;Tudo certo, consegui tirar minha dúvida em poucos minutos.
202664;2025-12-31 05:15:10;1884398554;16355;Agendamento de entrega;5;Atendimento excelente, resolveram meu problema muito rápido.
153045;2025-12-24 00:32:53;7953020572;52973;Nota fiscal não recebida;5;Tudo certo, consegui tirar minha dúvida em poucos minutos.
783823;2025-12-17 08:54:26;9161959680;46020;Pix não aprovado;5;A atendente Maria foi um anjo, resolveu o que ninguém conseguia.
666847;2025-12-06 03:38:21;7048207695;60699;Dúvida sobre garantia;5;Consegui resolver tudo pelo chat sem precisar ligar.
976638;2025-12-25 16:43:03;8060926433;63052;Dificuldade de navegação no site;1;Primeiro tenho que explicar tudo pra um robô, pra ele falar que não consegue me ajudar.
115474;2025-12-13 04:23:10;6212001597;77932;Produto entregue errado;3;A fila de espera nunca anda, desisti.
197793;2025-12-13 08:17:26;5901981439;66659;Confirmação de pagamento;1;Fui roubada via pix, contestei em menos de meia hora e nao fui restituido.
890170;2025-12-22 15:39:45;8096305764;74479;Dúvida sobre tamanho/medidas;2;Se eu recebo um pagamento, não tem lógica esperar análise de 72h.
989921;2025-12-13 19:05:34;7973292107;22179;Status do pedido;5;Amei a facilidade de navegação no novo app.
347861;2025-12-19 07:53:13;1218552465;89935;Problema com vale-presente;1;Respostas frias que parecem vir de uma máquina, sem qualquer acolhimento.
274389;2025-12-21 21:00:49;6227740288;11456;Erro ao finalizar compra;4;Gostei da agilidade na entrega e no suporte.
526156;2025-12-15 04:11:05;7517616549;78265;Erro ao finalizar compra;4;O processo foi simples e sem burocracia, me surpreendeu.
609231;2025-12-27 13:22:24;2902586094;31202;Reclamação sobre transportadora;4;Tudo certo, consegui tirar minha dúvida em poucos minutos.
604740;2025-12-02 20:07:03;3980576777;75506;Boleto não gerado;4;A atendente Maria foi um anjo, resolveu o que ninguém conseguia.
324130;2025-12-17 16:26:18;3864715453;16744;Pedido incompleto;5;Fui atendido prontamente e com muita educação.
520521;2025-12-06 18:34:23;1849586427;52670;Estorno não realizado;1;Não dá para ver o que está sendo digitado no chat.
161483;2025-12-05 06:07:34;7061443251;95187;Esqueci minha senha;3;Prometeram resolver em 24h e já faz uma semana.
272634;2025-12-31 23:23:08;3012534777;31817;Rastreamento não atualiza;4;Estorno caiu na hora, confiança total.
497382;2025-12-31 09:47:21;9294666194;42061;Suspeita de fraude;5;Sem filas, sem espera, direto ao ponto. Perfeito.
